latitude,longitude,name,amenity,shop,highway
9.63086967,77.15685667,Kusini Restaurant,restaurant,"",""
9.64772271,77.21601655,Hola Dhaba,restaurant,"",""
9.66335027,77.15937341,liya Coffee And Cool Bar,cafe,"",""
9.6811986,77.2466111,Apollo Pharmacy Kudalore,pharmacy,"",""
9.67605662,77.16306624,Alenchery Villa,restaurant,"",""
9.6224877,77.3416526,Briar Tea Bungalows - Megamalai,restaurant,"",""
9.63623514,77.63955838,Vignesh Cafe,cafe,"",""
9.63661043,77.63433704,Ramakrishna Theatre,cinema,"",""
9.60172853,77.74555939,New Pandiyan Hotel,restaurant,"",""
9.59961993,77.67355116,Santhil Bakery,restaurant,"",""
9.55138037,77.6725358,Bavanam Bakery,restaurant,"",""
9.57500754,77.67927424,Nalabagam Canteen,restaurant,"",""
9.525278930497343,77.6261598557994,Revathi Cinemas A/C,cinema,"",""
9.52664527,77.64294199,Santhosh Tea Stall and Kishore Tiffin Centre,restaurant,"",""
9.51668886,77.63135091,Moon Light Family Restaurant,restaurant,"",""
9.51466799,77.62973703,Nisha Pharmacy,pharmacy,"",""
9.51611219,77.63146409,Santhosh Theatre,cinema,"",""
9.5142485629062,77.634372999997,EKS Pharmacy,pharmacy,"",""
9.510369,77.63116,Apollo Pharmacy,pharmacy,"",""
9.51041353,77.6316242,The New Hotpot,restaurant,"",""
9.5082109,77.6335146,Apollo Pharmacy Srivilliputhur 2,pharmacy,"",""
9.4945333,77.6908441,Murali Cafe,cafe,"",""
9.4944366,77.69128011,Thangam Cafe,cafe,"",""
9.49440698,77.69156155,Ravi Bakery,restaurant,"",""
9.49441374,77.69196884,Rr Cafe,cafe,"",""
9.4759,77.77859,Sparks Sea Food Snacks & Chennai Kulfi,restaurant,"",""
9.4759,77.77859,Anifa Biriyani Sivakasi,restaurant,"",""
9.46275384,77.79075165,Chnna Tambi Cafe,cafe,"",""
9.4597676929364,77.782679557276,Granny’s Cafe,cafe,"",""
9.4528805,77.7927449,Al-mass Arabian Hut,restaurant,"",""
9.4533,77.79303,Sivakasi Cracker Store,restaurant,"",""
9.45219232,77.79397986,Thangamani Theatre,cinema,"",""
9.45190822,77.79145158,Kamalia Restaurant,restaurant,"",""
9.47229,77.53904,Radiance Cinema Rajapalayam,cinema,"",""
9.461667,77.555833,Balamuragan Medical Stores,pharmacy,"",""
9.45775,77.5565,Surabi Cafe,cafe,"",""
9.45319425,77.55439585,Apollo Pharmacy,pharmacy,"",""
9.45274737,77.55287449,Balu Medicals,pharmacy,"",""
9.45286976,77.55481191,Ananda restaurant,restaurant,"",""
9.45265331,77.55408746,Tamilnadu Medicals,pharmacy,"",""
9.4547741,77.5558747,Thangavel Cafe,restaurant,"",""
9.45465106,77.55608969,No 1 Tiffin Centre,restaurant,"",""
9.45555276,77.55239611,Murali Cafe,cafe,"",""
9.456139,77.552639,Saroja Cafe,cafe,"",""
9.46705516,77.56722265,Apollo Pharmacy Thenkasi 2,pharmacy,"",""
9.46972244,77.56858505,Janakiram Mess,restaurant,"",""
9.5034,77.59912,பொதிகை குறிஞ்சி Restaurant,restaurant,"",""
9.5008418490073,77.575954403317,AfoodStory By HotelAlwin,restaurant,"",""
9.433215,77.2755,Thekkady bee farm and Honey bee products,restaurant,"",""
9.38147774,77.46091245,Ariyankavu,restaurant,"",""
9.38698799,77.49482284,Murthy Cafe,restaurant,"",""
9.38836882,77.49476444,Suresh Cafe,cafe,"",""
9.38825437,77.49479866,Saroja Cafe,restaurant,"",""
9.37016184,77.49614838,Abiram Cafe,restaurant,"",""
9.37033589,77.4961254,Karthikeya Cafe,restaurant,"",""
9.40167045,77.56094766,Sakthi Cafe,cafe,"",""
9.40163447,77.560988,Karthikeya Cafe,restaurant,"",""
9.40163218,77.56098566,Manoj Kumar Cafe,restaurant,"",""
9.40169997,77.56100829,Shiva Raman Cafe,restaurant,"",""
9.406043,77.4827706,Apollo Pharmacy Seithur,pharmacy,"",""
9.4052693,77.4796808,Apollo Pharmacy Seithur,pharmacy,"",""
9.38902783,77.49472711,Sivani Cafe,restaurant,"",""
9.38869902,77.49483087,Sathish Cafe,restaurant,"",""
9.391167,77.494361,Badri Cafe,cafe,"",""
9.39060789,77.4887366,Nag Cafe,cafe,"",""
9.39064003,77.48885673,Meenakshi Cafe,cafe,"",""
9.39340465,77.48765227,Sukanya Cafe,cafe,"",""
9.39450909,77.49731033,Jai Cafe,restaurant,"",""
9.42390319,77.50940517,Rayappan Cafe,cafe,"",""
9.43539,77.56019,Abhi Restaurant,restaurant,"",""
9.43503199,77.55581016,Lions cafe,cafe,"",""
9.4368,77.56815,Balaji Cinema Hall,cinema,"",""
9.43781811,77.56553278,Bala Murugan Medicals,pharmacy,"",""
9.43956058,77.55538169,Chitra Cinema,cinema,"",""
9.4462559,77.55325982,Rathinam Medical Hall,pharmacy,"",""
9.44811983,77.55392558,Bawaa Medicals,pharmacy,"",""
9.45041,77.55345,Lakshmi Cinema Hall,cinema,"",""
9.4507314,77.5532729,Kumaran Cafe,restaurant,"",""
9.451361,77.553639,Subha Restaurant,restaurant,"",""
9.45124458,77.5544295,Paul Coffee Stall,restaurant,"",""
9.448703055035137,77.55966521037746,Meenakshi Cinema Hall,cinema,"",""
9.444372,77.5504779,Apollo Pharmacy,pharmacy,"",""
9.444804,77.55243531,Manoj Cafe,restaurant,"",""
9.444801,77.55243147,Star Health Medicals,pharmacy,"",""
9.44484675,77.55347239,Niyaya Vilai Kadai,restaurant,"",""
9.44479,77.55412,Meenakshi Cinemas,cinema,"",""
9.443311,77.5557699,Apollo Pharmacy Thakalae,pharmacy,"",""
9.44124942,77.56161748,Padma Medical Store,pharmacy,"",""
9.4414023,77.5609167,Apollo Pharmacy Rajapalayam 2,pharmacy,"",""
9.44233232,77.55861501,Jeya Anand Theatre,cinema,"",""
9.43511491,77.56965668,Sri Balaji Theatre,cinema,"",""
9.42342,77.58077,Cafe Square Rjpm,cafe,"",""
9.41710997,77.61439127,Vinod Cafe,cafe,"",""
9.41716739,77.61457674,Hama Cafe,cafe,"",""
9.41727109,77.63094406,Meenakshi Cafe,cafe,"",""
9.41692479,77.63098048,Sulthan Restaurant,restaurant,"",""
9.41373422,77.65112496,Kamala Cafe,cafe,"",""
9.45043962,77.79460019,Kannan Medicals,pharmacy,"",""
9.44928903,77.79492137,Jan Aushadhi Store,pharmacy,"",""
9.42605985,77.78750504,Dhavan Cafe,cafe,"",""
9.4201669747762,77.786432504654,Hum Night Family Restaurant Sithurajapuram,restaurant,"",""
9.41700457,77.78629525,Durga Cafe,cafe,"",""
9.37764546,77.65234747,Pandian Cafe,cafe,"",""
9.70649,76.4782,Mary's Cafe,cafe,"",""
9.73487,76.5274,Janaushadhi Medical Store Kuruppanthara,pharmacy,"",""
9.7340146,76.5061671,davaindia GENERIC PHARMACY,pharmacy,"",""
9.7341480998017,76.506516,FISH LAND,restaurant,"",""
9.74699594,76.39618085,Anugraha Medicals,pharmacy,"",""
9.752599928382356,76.39145284819686,"Siddha and Ayurveda Speciallty Clinic, Santhigiri Vaikom",pharmacy,"",""
9.74967671,76.39065152,Indian Coffee House,cafe,"",""
9.74946899,76.39047291,John Medicals,pharmacy,"",""
9.74881334,76.39003869,Lakeside Kitchen,restaurant,"",""
9.74928,76.39669,The Lazeez ,restaurant,"",""
9.75798719,76.39771506,Zion Restaurant,restaurant,"",""
9.7614793,76.3959217,Break Coffee Family Restaurant Vaikom,restaurant,"",""
9.7851065,76.44961575,St George Medicals,pharmacy,"",""
9.7856940887868,76.452675573528,Aashirvad Cineplexx Perumbavoor,cinema,"",""
9.785775,76.452886,"Prabhu's Theatre, Thalayolaparambu",cinema,"",""
9.78590313,76.45308846,Carnival cinemas,cinema,"",""
9.7858870627718,76.452927405967,Jananam 1947 Pranayam Thudarunnu  ജനനം 1947 പ്രണയം തുടരുന്നു,cinema,"",""
9.78496408,76.44665377,Hotel Ganam,restaurant,"",""
9.78517235,76.44645914,Aushadhi,pharmacy,"",""
9.7855013,76.44564032,Hotel Golden Park,restaurant,"",""
9.78598133,76.44381909,Lakshmi Medicals,pharmacy,"",""
9.7857537,76.4431655,davaindia GENERIC PHARMACY,pharmacy,"",""
9.7863276,76.44313195,Sreeaj Medicals,pharmacy,"",""
9.78707853,76.44048322,Magic Frames Nice,cinema,"",""
9.75965,76.49379,Kureeckal Restaurant and Bakery ,restaurant,"",""
9.7657432,76.49361473,Reena Hotel,restaurant,"",""
9.75888636,76.44583349,Ullasavadi Shappu,restaurant,"",""
9.75640964,76.49970184,Mariya Restaurant,restaurant,"",""
9.75612842,76.49935286,City Medicals,pharmacy,"",""
9.7580332,76.5606491,aart.cafe (Bakery & Restaurant),restaurant,"",""
9.75782509,76.56058549,Pharmacy,pharmacy,"",""
9.7575943,76.56102803,Caremedz Medicine and Wellness Store,pharmacy,"",""
9.75703955,76.56096735,Bosco Cinemas Kuravilangad,cinema,"",""
9.75158656,76.56154492,Spice and Nice,restaurant,"",""
9.75052433,76.56149845,Majlis Mandhi Restaurant,restaurant,"",""
9.7597882,76.5625878,KFC,restaurant,"",""
9.7609305069393,76.562977815047,Medline -Medicines & Surgicals,pharmacy,"",""
9.7647628,76.70106174,Tamarind Cafe,cafe,"",""
9.732733395306525,76.69302219441742,GRAND Food Park,restaurant,"",""
9.73019455,76.69293719,Achayante Adukkala PALA,restaurant,"",""
9.7403908,76.6163219,Alakapuri Family Restaurant,restaurant,"",""
9.70602667,76.55559422,Food Paradise Family Restaurant,restaurant,"",""
9.70430837,76.6623922,Thamasa Restaurant,restaurant,"",""
9.71963799,76.65259248,Nirav Restaurant,restaurant,"",""
9.7140529,76.6835531,The PoBoys Grill,restaurant,"",""
9.7140529,76.6835531,Aime Family Restaurant,restaurant,"",""
9.71407,76.68349,Asado resto cafe,restaurant,"",""
9.71481367,76.68484047,TB Kitchen,restaurant,"",""
9.71757,76.68232,Sre Aryas,restaurant,"",""
9.7166034,76.6911239,Peejays Cafe,cafe,"",""
9.71506686,76.68990873,Sunstar Masala Hut,restaurant,"",""
9.71557999,76.68965388,Jose Theatre,cinema,"",""
9.71477393,76.68897802,Hotel Athidhi,restaurant,"",""
9.7118980361545,76.69242,LXD_HOME_CINEMAs,cinema,"",""
9.71215648,76.6924749,Mavinchottile Chayakada,restaurant,"",""
9.7130411,76.69360633,S.J Pharmacy,pharmacy,"",""
9.71298948,76.68861563,Cinemartist Movie Club,cinema,"",""
9.71326164,76.68868089,Indian Coffee House,cafe,"",""
9.7133889,76.6858369,davaindia GENERIC PHARMACY,pharmacy,"",""
9.71329577,76.68372164,ayurvedic medical shope,pharmacy,"",""
9.71313096,76.68321848,S.j ayurvedha pharmacy,pharmacy,"",""
9.71149515,76.68135748,Riya Medicals,pharmacy,"",""
9.70784769,76.67245332,New Aryas Vegetarian,restaurant,"",""
9.70915429,76.67418644,Aimie Family Restaurant,restaurant,"",""
9.70851121,76.6768516,Take and Taste,restaurant,"",""
9.7050087,76.6662492,Sunstar Garden Family Restaurant,restaurant,"",""
9.7028454,76.6645553,Brunchick Restaurant,restaurant,"",""
9.72702517,76.79351027,Rock Garden Ayyampara,cafe,"",""
9.73771497,77.0553308,zan cafe kattapana,restaurant,"",""
9.73728767,77.06167851,Hotel Diamond Castle,restaurant,"",""
9.83789353,76.74605134,Jan Aushadhi Medical Store,pharmacy,"",""
9.8390239,76.7457955,Sakthi Digital Cinema,cinema,"",""
9.83315464,76.77689739,Tharavadu Toddy Shop,restaurant,"",""
9.81791375,76.80994175,Santhwana Medicals,pharmacy,"",""
9.81691578,76.81513299,Lakewoods Resto Cafe,restaurant,"",""
9.85863761,76.9619943,Pappens Family Restaurant and Bakery,restaurant,"",""
9.85346277,76.9616299,Greenland Cinemas,cinema,"",""
9.84999882,76.96673221,Farmyard,restaurant,"",""
9.83985103,77.03656113,Hotel Mereena,restaurant,"",""
9.88001697,76.96831437,Guruvaram Restaurant,restaurant,"",""
9.86577611,76.95953222,"Cheruthoni, Idukki",restaurant,"",""
9.88449692,76.64124109,Jan Aushadhi Medical Store,pharmacy,"",""
9.86310888,76.59623231,Sugar Daddy Bakery and Restaurant,restaurant,"",""
9.86635422,76.59719785,Breeze Food Court,restaurant,"",""
9.8651265,76.5967483,Cup n Lip,cafe,"",""
9.86466952,76.59690198,Baby Medicals,pharmacy,"",""
9.8540225076028,76.593329340121,Allrise Pharmacy,pharmacy,"",""
9.85467041,76.59324652,V Cinemas Koothattukulam,cinema,"",""
9.86,76.5946,Kerala updates,cinema,"",""
9.8607042,76.5944657,davaindia GENERIC PHARMACY,pharmacy,"",""
9.8610553,76.5945571,Aster Pharmacy - Koothattukulam Junction,pharmacy,"",""
9.85123871,76.68651723,Le Chocolate Cafe,cafe,"",""
9.79998996,76.66428077,Poppy's Thattukada,restaurant,"",""
9.7994196,76.6626062,Jan Aushadhi  Kollappally & Ramapuram,pharmacy,"",""
9.7994196,76.6626062,Toddy Parlour Edenthopp ,restaurant,"",""
9.7994196,76.6626062,"Thekkedathu Medicals, Ramapuram",pharmacy,"",""
9.828171479089264,76.50391662070871,Daily Fresh Family restaurant,restaurant,"",""
9.82581,76.49904,Arabian Mandi Kitchen,restaurant,"",""
9.80874639,76.39643312,Vaidyarathnam Aushadhasala,pharmacy,"",""
9.79395005,76.41803601,Government Ayurveda Dispensary,pharmacy,"",""
9.79416754,76.35455156,KC Movie Theatre,cinema,"",""
9.79464,76.35486,KC Movies,cinema,"",""
9.79637265,76.35443684,Nagarjuna Ayurveda Pharmacy,pharmacy,"",""
9.86051,76.40006,Poornasree Restaurant,restaurant,"",""
9.872556,76.487432,davaindia GENERIC PHARMACY,pharmacy,"",""
9.872087907936518,76.48661296349208,Dharsana Cinema Complex,cinema,"",""
9.87613809,76.48555607,"Puzhayoram Resto Cafe , Piravom",restaurant,"",""
9.87634766,76.48670198,She Pharmacy and Wellness Centre,pharmacy,"",""
9.87427994,76.4947174,Karuna Medicals,pharmacy,"",""
9.873878574390936,76.49565482441926,DJ Grilzz,restaurant,"",""
9.873877179359415,76.49565076430261,Uthuppans uppum Mulakum,restaurant,"",""
9.87483095,76.37821432,Manjod Food Court,restaurant,"",""
9.8847699205636,76.367329359055,Raj Kadavil Restaurant and Catering,restaurant,"",""
9.888624,76.370276,Padippura Toddy Shop,restaurant,"",""
9.8873544608825,76.426945018912,Pan Cinemas Arakunnam,cinema,"",""
9.903063,76.3858026,"Bakers Point - Baking Ingredients, Cake Tools, Baking Accessories, Celebration & Party Items",restaurant,"",""
9.9011752,76.39123513,Jan Aushadhi Store,pharmacy,"",""
9.90029,76.38454,Chalappuram Medicals,pharmacy,"",""
9.9130005,76.3639389,davaindia GENERIC PHARMACY,pharmacy,"",""
9.90995371,76.36148563,Sanjeevani Medicals and Surgicals,pharmacy,"",""
9.91297996,76.38749118,Tessero Cafe,cafe,"",""
9.9130581469774,76.380504369736,Avil,restaurant,"",""
9.9228699,76.3574892,Mullapanthal Restaurant,restaurant,"",""
9.92934779,76.35091648,Kuttanpilla,restaurant,"",""
9.93037769,76.35463952,Meenakshi Foods,restaurant,"",""
9.92796956,76.39070518,Kupplasseril Medicals,pharmacy,"",""
9.9196773196512,76.46061,V care Pharmacy,pharmacy,"",""
9.9010152,76.61565141,Human Wellness Ayurveda,pharmacy,"",""
9.8898221344861,76.704354286194,MedCastle Pharma,pharmacy,"",""
9.8887152,76.69665478,The Pagoto,cafe,"",""
9.89123232,76.70742335,Aashirvad Cineplexx Thodupuzha,cinema,"",""
9.89159549,76.70798348,Cafe Buns and Beans,cafe,"",""
9.89162159,76.70789087,Chick N Pickle,restaurant,"",""
9.89255298,76.70888646,Tea Pot Cafe,cafe,"",""
9.8968905,76.69866601,Chaya Premi,cafe,"",""
9.89628164,76.7071545,EK Restaurant & Bakery,restaurant,"",""
9.90738059,76.7066242,WellMed Drugs,pharmacy,"",""
9.906537435001837,76.69018761999781,Aashirvad Pranav Thodupuzha,cinema,"",""
9.90875,76.70363,90's cotta cafe,restaurant,"",""
9.90842017,76.70291396,Arafa Food Corner Thattukada,restaurant,"",""
9.90843,76.70354,Al Sheba Kuzhimanthi - Thodupuzha,restaurant,"",""
9.90843,76.70354,Shawarmix,restaurant,"",""
9.9077721,76.70481604,Food Ride Restaurant,restaurant,"",""
9.9077942234271,76.70588837431684,Ripples Drive in Restaurant,restaurant,"",""
9.9234311184757,76.673907744786,Oushadhi Ayurveda Pharmacy Vazhakulam,pharmacy,"",""
9.92827,76.57669,Ente Gramam,cafe,"",""
9.93684063,76.65460749,Swad food products,restaurant,"",""
9.95132776,76.62861375,Le Malabar Cafe,cafe,"",""
9.97504793,76.57950501,MedmartIndia Wholesale,pharmacy,"",""
9.975585836768559,76.58006678579333,Aashirvad Cineplexx Muvattupuzha ,cinema,"",""
9.975585836768559,76.58006678579333,Cinepoint Cinemas Muvattupuzha,cinema,"",""
9.97570068,76.57959229,"Issacs Maria Theatre, Muvattupuzha",cinema,"",""
9.96667,76.5833,M S Medicals,pharmacy,"",""
9.959463248868945,76.57520267646956,Cafe Browni,cafe,"",""
9.97585,76.45056,AR Food's,cafe,"",""
9.97396,76.44718,The Coconut Family Restaurant,restaurant,"",""
9.9692045,76.4385933,Apollo Pharmacies Limited,pharmacy,"",""
9.93621,76.4801,Sony's Cafe,cafe,"",""
9.9392620808358,76.429996490479,Mamala Nadan Ruchikal,restaurant,"",""
9.9347774,76.4227884,HOUSE of Grills,restaurant,"",""
9.93591968,76.42127672,Sree Vijayananda Pharmacy,pharmacy,"",""
9.9402471,76.3749774,Apollo Pharmacy Thiruvankulam,pharmacy,"",""
9.93389505,76.39159349,Hotel Amrutha,restaurant,"",""
9.93283983,76.39038943,Ganesh Bhavan,restaurant,"",""
9.93295381,76.3903655,Anavadya Medical Shop,pharmacy,"",""
9.9308384,76.3850561,Maxfun Multi Cuisine R,restaurant,"",""
9.93293873,76.35414959,New Central Talkies,cinema,"",""
9.94404844,76.34940712,Medishoppe Medical Store,pharmacy,"",""
9.94502495,76.3492475,Tee Jay Pharmacy,pharmacy,"",""
9.9452015,76.3498221,GOOD LIFE Medicals,pharmacy,"",""
9.94479365,76.34992869,Cafe Street,restaurant,"",""
9.94675806,76.35217715,Jan Aushadhi Store,pharmacy,"",""
9.9471195789267,76.35620902637,Pacholalivekitchen,restaurant,"",""
9.9424798,76.3751108,Apollo Pharmacy Thiruvankulam,pharmacy,"",""
9.9436999,76.3701013,Yellowchilli by Sanjeev Kapoor,restaurant,"",""
9.94514906,76.37144506,Flakes Restaurant,restaurant,"",""
9.95298,76.36139,Central Police Canteen Kochi -Skpkb,restaurant,"",""
9.95252476,76.35873551,sruthis hotel,restaurant,"",""
9.94814773,76.36535198,MedPlus Kesavanpady,pharmacy,"",""
9.9486933,76.34777111,Central Talkies,cinema,"",""
9.94886558,76.34748943,Family Health Care,pharmacy,"",""
9.95118,76.35853,House of Grills,restaurant,"",""
9.95209159,76.3583246,D'lite BBQ,restaurant,"",""
9.95745987,76.35585775,Sky Village,restaurant,"",""
9.956826905019696,76.35169212411324,Geethanjali Ayurvedics,pharmacy,"",""
9.95959783,76.35835236,MaxFun Multi Cuisine Restaurant,restaurant,"",""
9.96161555,76.35815748,Medico Pharma,pharmacy,"",""
9.96568127,76.41259246,Koyi De Cafe,cafe,"",""
9.96721,76.42131,കാന്താരി,restaurant,"",""
9.97007971,76.42362604,Oushadhi,pharmacy,"",""
9.96968544,76.42357382,Ayursoukyam Ayurveda Pharmacy,pharmacy,"",""
9.9826741,76.38817827,FACT Ambalamedu Snacks Bar,cafe,"",""
9.9845,76.35218,Planet ICE,cafe,"",""
9.992857612056,76.359100341797,Caesar's Cafe,cafe,"",""
9.99362917,76.35250451,ViiBee The Cafe,cafe,"",""
9.9933794216387,76.35148,Cafe Merak,cafe,"",""
9.99578401,76.35290125,Mashvi Kuzhimandhi,restaurant,"",""
9.9948555,76.3514579,Chai's Cafe,cafe,"",""
9.9965373,76.3602853,Bessota Cafe ,restaurant,"",""
9.9965373,76.3602853,Caffeique ,restaurant,"",""
9.99721984,76.36048975,Cafe Since 97,cafe,"",""
9.99764827,76.36120445,The Foodies Joint,restaurant,"",""
9.99879983,76.35913129,Aswin Hotel,restaurant,"",""
9.99802,76.36668,Hooked & Cooked- Riverdine,restaurant,"",""
9.9794034,76.4761503,davaindia GENERIC PHARMACY,pharmacy,"",""
9.97938877,76.47741507,Cafe Pizzeria,cafe,"",""
9.97942218,76.47489794,Lovedons Elisa Family Restaurant,restaurant,"",""
9.9796390466362,76.473845454777,Anna Digital Cinemas - Kolenchery,cinema,"",""
9.9817322,76.47316928,Veegees Le Cafe,cafe,"",""
9.9795546540471,76.469956040382,Crunchyz Spot,restaurant,"",""
9.978007358513494,76.47414794168765,Wild Ginger Kolenchery,restaurant,"",""
9.99542764,76.46564762,Canteen,restaurant,"",""
10.01196,76.52406,SJ Medicals Nellad,pharmacy,"",""
10.01471001,76.52421642,Royal Bakers Nellad,cafe,"",""
10.000228437597,76.399337709881,Tea Break Garden Restaurant,restaurant,"",""
10.00108,76.39141,Ameer's cafe,cafe,"",""
10.00288992,76.36148632,Amor Kitchen,restaurant,"",""
10.00167882,76.3608247,Chillax,restaurant,"",""
10.0005356,76.34993504,Al Khayma Food Court,restaurant,"",""
10.00229235,76.34929438,Panchara,restaurant,"",""
10.00285766,76.34842302,Cafe Moz,cafe,"",""
10.00633,76.36283,Wat's Kukkingu,restaurant,"",""
10.007971460001338,76.36484397999986,Chai Hut,cafe,"",""
10.00969,76.3661,Lucifer Malayalam Movie,cinema,"",""
10.00903719,76.36111118,Chai Nation,cafe,"",""
10.01273105,76.35701881,Cafe Retro,cafe,"",""
10.0156674,76.3536182,"Infopark,Kakanad",restaurant,"",""
10.015468025000406,76.35505762500016,Queens Restaurant,restaurant,"",""
10.01540991,76.3550591,Medimart,pharmacy,"",""
10.01584,76.35801,Meenbychefpillai.kochi,restaurant,"",""
10.013451600000002,76.3571618,Tasteak Broast,restaurant,"",""
10.01345525,76.36307798,Red Bubble Cafe,cafe,"",""
10.0156515,76.3621472,Elements Of Cinema,cinema,"",""
10.01489781,76.3667206,Loose Dancer Cafe,cafe,"",""
10.01501678,76.36697048,Cusiny Kakkanad,restaurant,"",""
10.01560161,76.36563851,Dakshin Spicy Kitchen,restaurant,"",""
10.015627734777421,76.36440507145905,Baa Kazhikaa ,cafe,"",""
10.015872452913,76.36793,P.G Medicalls,pharmacy,"",""
10.01610773,76.37016474,Cafe Budapest,cafe,"",""
10.01841883,76.36799384,Bell Pepper Cafe,cafe,"",""
10.0174526,76.3689421,Aster Pharmacy - Edachira,pharmacy,"",""
10.01649297,76.36860714,Cafe Piquant,restaurant,"",""
10.01613768,76.3593752,Tawa Thea Resto Cafe,cafe,"",""
10.0159979,76.3592429,Apollo Pharmacies Limited,pharmacy,"",""
10.01675129,76.35941341,Shack bistro,cafe,"",""
10.016613615711659,76.35711387518408,Yaseen Cafeteria & C,restaurant,"",""
10.0170265,76.3521905,Cafe de blooms,cafe,"",""
10.0226054,76.3548257,Rochas Cafe & Bistro,cafe,"",""
10.0256498,76.36358694,Poems Cafe,cafe,"",""
10.026677851198,76.360430717468,"Janaushadhi Kendra, Athani, Kakkanad",pharmacy,"",""
10.02738539,76.35994477,Crossroads Restocafe,cafe,"",""
10.03067,76.36195,Toto Restaurant,restaurant,"",""
10.03086,76.3664,Cucumber City,restaurant,"",""
10.0234892,76.4027151,davaindia GENERIC PHARMACY,pharmacy,"",""
10.0237469,76.4029537,Sanjeevani Ayurveda Panchakarma Kendra,pharmacy,"",""
10.02843572,76.39323802,Hotel Najath,restaurant,"",""
10.0353514,76.3679,Portico by The Manjal Food Joint,restaurant,"",""
10.03326,76.35707,Forwords Cafe,cafe,"",""
10.0429676,76.354311,Chikitsa Pharmat,pharmacy,"",""
10.042891,76.353985,davaindia GENERIC PHARMACY,pharmacy,"",""
10.04708,76.3664322,City medicals,pharmacy,"",""
10.04661,76.36417,Chinchu,restaurant,"",""
10.05328,76.37407,"Kismath Restaurant, Panchayath Road, Kuzhivelippady ",restaurant,"",""
10.061218845455,76.376674342901,Subco,restaurant,"",""
10.0559329,76.3951801,Currychatti Restaurant,restaurant,"",""
10.05882805,76.39496216,Aisha Foodcourt,restaurant,"",""
10.0613692,76.3954128,Al Safi Food Court,restaurant,"",""
10.06027809,76.45996512,Moolayil Medicals,pharmacy,"",""
10.0658632,76.4949647,HAPPY SIP Bakery,restaurant,"",""
10.0253315,76.4493247,davaindia GENERIC PHARMACY,pharmacy,"",""
10.02353568,76.44955261,Dad's Restaurant,restaurant,"",""
10.027977340188,76.499562263489,Cream N cafe,cafe,"",""
10.02656508,76.55521045,Family Pharma,pharmacy,"",""
10.02449999,76.55719612,GreenTree Cafe,cafe,"",""
10.0658416,76.6183626,davaindia GENERIC PHARMACY,pharmacy,"",""
10.05766144,76.61611057,Láska Cafe,cafe,"",""
10.045186437737,76.63953630069,Burger Lounge Kottoli,restaurant,"",""
10.0518,76.62126,Albayt Arabic Restaurant,restaurant,"",""
10.06016409,76.63481957,Cafe Manara,restaurant,"",""
10.0622888,76.62047696,Kappi Garden Restaurant,restaurant,"",""
10.063146081047,76.627975702286,G Cinemas 4K Kothamangalam,cinema,"",""
10.06372918,76.62788496,Marlee's Le Cafe and Grill,cafe,"",""
10.06313339,76.62013567,ANN Cinema Complex,cinema,"",""
10.06387224,76.62114115,Akshaya Community Pharmacy,pharmacy,"",""
10.0641104,76.6206632,কেরালার প্রাকৃতিক দৃশ্য..Landscapes of Kerala,restaurant,"",""
10.064596417165,76.620792735152,Ovenly bakers,restaurant,"",""
10.05883,76.68392,Krishna Ayurveda Pharmacy,pharmacy,"",""
10.02508366,76.6573506,Casa mia Eatery,restaurant,"",""
10.0175322,76.5642999,davaindia GENERIC PHARMACY,pharmacy,"",""
10.01838541,76.56386808,Kottayam drug house,pharmacy,"",""
10.00517,76.54775,Neethi Medical Store Muvattupuzha,pharmacy,"",""
9.99677245,76.5964239,Falah Arabian Food Court,restaurant,"",""
9.99299303,76.58858512,Sree Lakshmi Bhavan,restaurant,"",""
9.98998989,76.58224407,Kandam Kulathi Ayursoukyam Ayurveda Pharmacy,pharmacy,"",""
9.98947178,76.57989724,English Medicines,pharmacy,"",""
9.987605,76.580709,Ceylon Bake House,restaurant,"",""
9.98983851,76.57834153,Ibson Medicals,pharmacy,"",""
9.99029576,76.57769608,Dhanya Restaurant,restaurant,"",""
9.99219,76.5844,Grand Kitchen,restaurant,"",""
9.99241,76.58482,Urban Foresto Food Street,restaurant,"",""
9.98757319,76.56814211,Kadathy Bistro Restaurant,restaurant,"",""
9.9878964140257,76.569,Kulappuram Traditional Siddha Medicines,pharmacy,"",""
9.98608269,76.56520464,Pepper Salt,restaurant,"",""
9.97954,76.5502,Chaai Namaste,cafe,"",""
9.98021719,76.54497712,Amritha,restaurant,"",""
9.97844972,76.58091328,Eleven to Eleven Family Restaurant,restaurant,"",""
9.97862831,76.5875097,Cafe Buns & Beans Muvatupuzha,cafe,"",""
9.9791733,76.587267,KFC,restaurant,"",""
9.97924541,76.58657418,Royal Flavours Bistro,restaurant,"",""
9.9809532,76.5804352,Tcc_muvattupuzha,restaurant,"",""
9.97985339,76.58368489,"EVM Latha Theatre(4K RGB Laser), Muvattupuzha",cinema,"",""
9.9791319,76.5825132,Latha Muvattupuza,cinema,"",""
9.97926461,76.58176034,Foodbook Restaurant,restaurant,"",""
9.9799263,76.5798363,Chattas Priyam Food Products,restaurant,"",""
9.9799263,76.5798363,Kababji Cafe,cafe,"",""
9.97993,76.57993,Prince Caterers Muvattupuzha,restaurant,"",""
9.97993,76.57993,Sound Field,cinema,"",""
9.9798,76.5738,Anns Medicals,pharmacy,"",""
